date,precipitation_sum,rain_sum,temperature_mean,temperature_min,temperature_max,windspeed_10m_max,windspeed,humidity,pressure
2021-08-20,0.0,0.0,14.1,8.1,21.7,14.2,8.1,68,1013.2
2021-08-21,0.3,0.3,15.3,11.8,21.5,13.5,9.5,58,1012.0
2021-08-22,0.0,0.0,16.3,8.4,24.6,21.3,13.0,61,1012.0
2021-08-23,0.8,0.8,18.9,14.7,24.9,24.9,18.4,55,1005.7
2021-08-24,71.4,71.4,10.5,8.0,14.5,46.9,26.6,87,999.6
2021-08-25,3.4,3.4,11.5,8.2,16.0,34.8,27.1,62,1004.9
2021-08-26,0.0,0.0,12.0,8.2,16.3,18.6,13.6,66,1010.6
2021-08-27,0.0,0.0,11.9,6.9,17.7,20.5,13.7,67,1009.4
2021-08-28,0.0,0.0,11.9,8.5,16.6,20.7,14.0,69,1009.9
2021-08-29,0.5,0.5,10.6,5.6,16.8,12.6,8.3,82,1008.0
2021-08-30,0.0,0.0,11.8,7.2,17.4,15.1,10.3,71,1011.3
2021-08-31,0.0,0.0,12.9,6.2,20.6,15.9,9.4,68,1015.3
2021-09-01,0.0,0.0,14.0,7.6,22.6,13.6,9.1,73,1020.2
2021-09-02,0.0,0.0,16.4,10.9,20.7,26.0,17.5,83,1021.7
2021-09-03,0.0,0.0,16.9,12.2,21.7,26.5,17.2,72,1016.9
2021-09-04,12.3,12.3,17.0,13.5,22.1,17.6,12.4,74,1011.6
2021-09-05,5.8,5.8,14.3,10.2,18.0,27.9,18.3,69,1008.9
2021-09-06,0.0,0.0,12.8,9.2,17.5,28.5,19.9,62,1017.4
2021-09-07,0.5,0.5,12.6,4.9,20.7,19.9,11.5,68,1020.1
2021-09-08,0.0,0.0,13.5,7.0,20.3,15.1,9.0,76,1022.6
2021-09-09,0.0,0.0,16.0,7.6,25.7,21.9,11.9,58,1017.3
2021-09-10,0.0,0.0,15.4,11.0,23.1,20.4,11.6,67,1014.7
2021-09-11,0.0,0.0,18.0,10.0,27.0,16.9,10.9,56,1008.8
2021-09-12,0.0,0.0,20.7,16.0,28.5,26.9,18.6,37,1000.0
2021-09-13,2.8,2.8,13.0,11.1,15.7,26.7,16.0,68,1008.8
2021-09-14,8.4,8.4,11.8,9.9,14.0,31.7,25.2,78,1016.0
2021-09-15,0.5,0.5,12.3,9.6,15.3,23.5,18.7,70,1017.2
2021-09-16,0.9,0.9,11.8,8.2,15.1,15.9,10.8,79,1016.8
2021-09-17,0.0,0.0,13.6,7.0,19.3,27.5,14.3,78,1014.2
2021-09-18,0.3,0.3,18.3,12.9,26.7,26.3,16.6,57,1008.9
2021-09-19,0.0,0.0,15.3,8.6,22.5,20.7,10.4,54,1013.8
2021-09-20,0.0,0.0,17.3,12.2,25.0,32.2,20.8,42,1006.7
2021-09-21,0.1,0.1,12.1,8.9,15.5,38.3,24.3,53,1010.9
2021-09-22,0.0,0.0,12.3,7.7,17.1,20.5,11.6,68,1016.4
2021-09-23,0.0,0.0,15.4,7.8,24.5,14.8,9.8,66,1012.2
2021-09-24,0.0,0.0,18.6,10.8,25.9,27.8,15.5,50,1006.3
2021-09-25,0.5,0.5,14.9,10.3,19.7,29.7,17.9,60,1009.8
2021-09-26,4.6,4.6,12.7,9.8,14.4,24.9,18.4,71,1019.5
2021-09-27,0.0,0.0,13.3,8.4,17.5,20.2,10.9,71,1017.8
2021-09-28,0.2,0.2,15.7,10.0,21.3,23.5,13.4,73,1013.6
2021-09-29,3.8,3.8,16.1,12.0,20.4,16.6,10.7,83,1009.7
2021-09-30,4.5,4.5,16.6,12.8,21.4,18.4,10.6,83,1004.7
2021-10-01,4.9,4.9,16.9,12.9,21.8,15.8,8.0,82,999.9
2021-10-02,1.5,1.5,16.0,11.4,22.1,13.7,7.5,79,997.5
2021-10-03,0.4,0.4,16.8,11.6,23.5,15.8,9.6,74,996.9
2021-10-04,0.4,0.4,19.0,12.9,25.6,24.2,10.5,56,994.7
2021-10-05,0.0,0.0,15.7,10.0,20.8,28.3,18.7,48,1002.5
2021-10-06,0.0,0.0,15.8,10.3,22.6,21.9,13.9,51,1007.3
2021-10-07,0.3,0.3,18.0,8.5,29.8,35.3,16.4,59,1004.5
2021-10-08,0.3,0.3,16.4,13.7,19.3,24.8,12.5,71,1011.7
2021-10-09,0.0,0.0,18.2,10.6,24.9,20.7,11.2,72,1008.7
2021-10-10,11.7,11.7,18.2,14.3,26.4,30.9,14.1,75,1003.1
2021-10-11,6.9,6.9,13.1,11.3,14.7,27.4,17.8,82,1009.3
2021-10-12,3.7,3.7,14.7,14.0,15.5,16.8,13.3,65,1011.5
2021-10-13,8.2,8.2,15.6,14.1,16.9,27.0,17.9,79,1008.5
2021-10-14,22.8,22.8,17.7,13.6,22.1,26.5,14.9,82,1000.6
2021-10-15,1.3,1.3,15.6,12.1,19.8,21.9,15.5,65,995.6
2021-10-16,0.1,0.1,16.0,12.5,20.8,33.9,21.2,55,998.4
2021-10-17,0.0,0.0,14.7,10.1,19.9,16.5,10.7,68,1007.4
2021-10-18,0.0,0.0,16.2,9.5,24.0,18.8,8.2,75,1008.9
2021-10-19,3.4,3.4,15.3,10.9,23.3,32.8,16.9,78,1009.8
2021-10-20,0.2,0.2,15.2,9.8,19.9,18.3,10.2,74,1011.2
2021-10-21,0.6,0.6,16.3,11.6,21.0,14.2,8.8,80,1010.7
2021-10-22,1.5,1.5,16.9,12.1,21.3,14.7,7.5,83,1010.3
2021-10-23,9.1,9.1,19.2,12.3,26.6,17.8,9.3,83,1006.2
2021-10-24,1.8,1.8,17.1,12.3,19.3,25.0,14.7,77,1008.6
2021-10-25,1.2,1.2,15.1,9.6,21.2,22.3,9.3,74,1010.3
2021-10-26,0.0,0.0,15.4,9.7,19.8,17.7,9.9,74,1013.1
2021-10-27,0.0,0.0,18.2,13.2,22.5,18.5,9.1,80,1010.7
2021-10-28,0.0,0.0,20.4,13.7,27.9,18.6,9.5,71,1004.2
2021-10-29,0.0,0.0,23.0,16.8,31.8,32.4,17.9,47,998.5
2021-10-30,0.2,0.2,16.4,14.1,18.1,21.2,15.1,55,1011.4
2021-10-31,0.0,0.0,15.5,10.2,19.5,17.1,10.1,64,1018.4
2021-11-01,0.0,0.0,16.8,9.8,21.8,21.2,12.2,76,1018.7
2021-11-02,0.2,0.2,19.2,15.2,23.3,21.7,13.3,71,1020.1
2021-11-03,0.0,0.0,19.0,13.3,22.9,26.5,16.2,68,1017.9
2021-11-04,14.6,14.6,17.9,16.2,21.6,10.6,7.1,86,1014.8
2021-11-05,9.9,9.9,18.3,16.4,21.0,21.5,14.0,84,1013.5
2021-11-06,0.3,0.3,19.8,15.6,23.3,23.7,15.4,76,1007.0
2021-11-07,9.6,9.6,19.7,15.6,23.9,10.4,6.6,87,1002.1
2021-11-08,11.8,11.8,19.0,17.3,21.9,16.5,9.5,86,1002.4
2021-11-09,0.3,0.3,18.6,16.3,21.2,16.4,11.6,83,1005.4
2021-11-10,7.7,7.7,19.2,16.4,21.5,15.5,7.3,92,1001.4
2021-11-11,4.8,4.8,17.5,14.4,19.6,23.4,17.2,86,998.7
2021-11-12,16.7,16.7,16.9,14.4,20.0,21.1,9.9,84,991.5
2021-11-13,0.3,0.3,16.8,14.0,19.2,37.9,26.1,54,993.6
2021-11-14,2.1,2.1,15.8,11.1,21.2,29.6,19.2,57,1000.0
2021-11-15,0.0,0.0,15.8,12.0,22.8,27.9,17.2,49,1001.8
2021-11-16,0.0,0.0,14.7,10.3,18.3,21.9,12.1,65,1010.6
2021-11-17,1.0,1.0,15.5,10.0,19.6,17.2,10.1,73,1016.7
2021-11-18,0.8,0.8,18.4,11.8,23.2,26.7,16.3,76,1011.6
2021-11-19,0.3,0.3,20.7,17.4,26.7,17.8,10.7,69,1005.6
2021-11-20,1.8,1.8,17.6,16.0,20.6,19.1,10.3,86,1005.3
2021-11-21,24.0,24.0,16.5,15.3,17.9,28.9,22.0,87,1010.1
2021-11-22,3.8,3.8,17.5,16.2,19.2,24.5,18.7,77,1015.0
2021-11-23,3.3,3.3,18.3,16.0,20.4,18.3,10.1,86,1013.5
2021-11-24,0.9,0.9,19.7,14.5,24.0,24.1,12.2,88,1009.3
2021-11-25,11.8,11.8,21.1,18.9,23.8,17.8,11.1,91,1003.2
2021-11-26,21.6,21.6,17.3,16.0,19.3,34.6,29.2,90,1003.5
2021-11-27,4.5,4.5,16.1,14.8,17.5,33.1,27.4,81,1011.7
2021-11-28,1.7,1.7,16.6,14.2,19.1,23.6,19.3,75,1015.2
2021-11-29,0.6,0.6,16.9,14.0,20.2,15.3,9.5,79,1013.3
2021-11-30,0.1,0.1,18.5,14.0,21.0,14.1,8.4,87,1011.1
2021-12-01,4.4,4.4,20.5,17.7,23.9,17.4,11.4,84,1009.4
2021-12-02,0.0,0.0,20.3,16.2,24.8,19.3,10.4,83,1009.9
2021-12-03,0.1,0.1,20.1,17.1,25.9,28.5,13.7,84,1009.0
2021-12-04,9.5,9.5,18.4,16.7,20.7,29.2,19.2,83,1008.7
2021-12-05,2.0,2.0,17.5,16.2,19.1,24.3,17.0,68,1014.9
2021-12-06,0.4,0.4,18.7,16.0,21.5,14.3,10.5,67,1012.2
2021-12-07,0.7,0.7,20.9,15.0,25.9,15.2,8.0,82,1005.2
2021-12-08,13.9,13.9,18.4,15.7,19.3,26.0,18.2,86,1006.6
2021-12-09,17.7,17.7,18.4,15.6,21.8,15.6,10.1,86,1003.0
2021-12-10,12.4,12.4,16.8,14.5,20.5,31.1,17.9,77,1000.8
2021-12-11,0.1,0.1,16.9,14.3,19.5,30.5,22.3,68,1008.5
2021-12-12,1.0,1.0,17.3,14.1,20.2,23.5,17.9,74,1011.0
2021-12-13,0.0,0.0,17.7,13.2,21.1,16.5,11.7,75,1009.0
2021-12-14,0.0,0.0,18.0,12.9,22.7,14.6,8.5,79,1008.3
2021-12-15,0.2,0.2,20.8,13.6,28.3,18.6,8.6,78,1005.7
2021-12-16,1.4,1.4,20.1,18.3,23.0,24.4,15.0,80,1007.5
2021-12-17,0.7,0.7,20.5,16.9,23.6,21.4,11.4,74,1010.2
2021-12-18,0.3,0.3,25.1,17.5,31.9,19.4,12.6,70,1006.2
2021-12-19,0.2,0.2,26.5,21.3,32.6,26.7,17.1,57,1002.7
2021-12-20,0.8,0.8,23.3,19.4,27.3,22.7,10.4,78,1005.7
2021-12-21,0.0,0.0,22.6,18.3,26.8,15.5,9.2,77,1004.9
2021-12-22,0.3,0.3,22.0,18.8,24.9,19.1,12.7,82,1005.3
2021-12-23,4.8,4.8,21.9,20.4,23.7,17.7,10.8,86,1005.9
2021-12-24,2.2,2.2,21.6,19.3,24.4,17.4,11.8,85,1007.8
2021-12-25,0.0,0.0,23.2,18.3,28.2,25.2,12.4,80,1007.3
2021-12-26,4.1,4.1,21.9,18.7,25.0,27.9,16.2,85,1007.8
2021-12-27,6.9,6.9,19.0,17.1,22.5,31.3,24.4,77,1011.3
2021-12-28,6.1,6.1,18.2,16.2,20.4,24.5,20.3,73,1013.0
2021-12-29,6.5,6.5,18.2,14.6,21.8,12.5,8.1,82,1011.8
2021-12-30,0.0,0.0,20.0,14.1,24.7,20.9,12.2,76,1010.3
2021-12-31,0.0,0.0,21.5,14.7,26.1,24.7,14.7,72,1008.8
2022-01-01,0.1,0.1,22.8,20.0,25.4,23.3,17.2,73,1006.6
2022-01-02,0.0,0.0,23.2,19.2,27.0,25.7,17.0,77,1003.8
2022-01-03,0.0,0.0,22.9,19.0,26.0,17.1,10.8,72,1004.3
2022-01-04,0.7,0.7,23.0,20.6,25.6,20.3,13.7,72,1004.9
2022-01-05,25.1,25.1,22.0,21.1,24.2,18.5,13.1,87,1005.4
2022-01-06,5.7,5.7,23.3,21.3,25.7,31.3,23.9,80,1007.0
2022-01-07,14.2,14.2,23.5,21.9,25.4,34.2,27.1,83,1005.9
2022-01-08,8.1,8.1,23.5,20.9,28.9,23.7,12.5,85,1004.1
2022-01-09,5.8,5.8,22.1,20.8,23.4,19.8,15.2,88,1009.4
2022-01-10,0.6,0.6,24.0,21.1,27.0,21.2,14.0,85,1011.9
2022-01-11,3.0,3.0,23.9,22.0,26.8,18.4,13.9,84,1012.4
2022-01-12,4.4,4.4,22.7,20.0,25.4,18.9,13.4,80,1012.8
2022-01-13,10.5,10.5,21.6,19.3,24.1,12.3,6.7,88,1010.9
2022-01-14,0.9,0.9,23.1,18.4,26.6,19.1,10.7,82,1004.0
2022-01-15,2.4,2.4,24.3,20.8,28.9,17.8,10.1,80,998.9
2022-01-16,0.0,0.0,23.5,20.3,26.3,20.3,12.8,86,1001.9
2022-01-17,0.0,0.0,23.9,18.9,29.3,16.6,8.0,86,1004.2
2022-01-18,7.2,7.2,22.1,20.3,23.8,21.8,15.9,91,1006.5
2022-01-19,11.8,11.8,20.4,19.3,21.9,32.3,24.8,81,1013.2
2022-01-20,2.3,2.3,20.9,19.2,23.2,29.5,23.9,70,1020.2
2022-01-21,2.5,2.5,20.8,18.9,23.6,19.6,14.2,73,1021.2
2022-01-22,1.1,1.1,20.6,17.1,23.7,19.7,12.4,77,1016.5
2022-01-23,3.9,3.9,20.5,18.3,22.6,14.6,9.8,84,1010.9
2022-01-24,4.5,4.5,21.2,18.8,23.4,14.1,9.0,83,1006.8
2022-01-25,0.2,0.2,21.2,17.6,24.3,16.9,8.8,80,1005.1
2022-01-26,0.1,0.1,21.8,18.5,25.1,18.7,10.0,74,1007.4
2022-01-27,0.1,0.1,22.7,18.7,25.9,21.1,13.8,71,1009.1
2022-01-28,0.0,0.0,24.0,21.4,27.0,24.0,18.0,72,1009.1
2022-01-29,0.0,0.0,24.0,19.4,27.6,22.1,15.5,77,1009.0
2022-01-30,0.5,0.5,23.8,21.3,27.1,15.9,11.6,79,1008.1
2022-01-31,0.8,0.8,23.4,19.4,27.1,16.2,8.0,84,1003.0
2022-02-01,2.3,2.3,25.6,19.4,32.6,12.6,5.5,79,995.8
2022-02-02,12.1,12.1,21.1,18.4,24.0,29.0,20.6,85,999.0
2022-02-03,3.3,3.3,19.2,17.4,21.6,37.8,26.8,74,1002.2
2022-02-04,5.7,5.7,19.2,16.6,22.0,32.8,24.9,67,1009.2
2022-02-05,3.4,3.4,20.4,18.6,23.1,26.2,22.0,61,1012.8
2022-02-06,5.8,5.8,20.3,18.4,23.3,26.8,22.9,67,1016.1
2022-02-07,4.6,4.6,19.6,17.2,22.2,25.2,18.0,74,1014.8
2022-02-08,4.7,4.7,19.2,16.6,23.1,17.0,10.8,80,1009.2
2022-02-09,0.0,0.0,22.0,16.0,29.6,20.4,8.8,69,1004.9
2022-02-10,0.6,0.6,23.0,15.0,29.3,20.3,9.6,72,1005.8
2022-02-11,4.5,4.5,21.5,19.0,23.8,28.7,19.0,80,1010.0
2022-02-12,8.4,8.4,20.2,18.2,22.7,18.5,13.8,76,1012.3
2022-02-13,1.6,1.6,20.7,17.9,23.6,16.9,9.8,72,1015.5
2022-02-14,0.1,0.1,21.7,15.9,26.1,22.7,14.0,73,1017.7
2022-02-15,0.1,0.1,21.9,16.4,26.8,23.6,12.8,75,1016.9
2022-02-16,0.2,0.2,21.8,17.1,26.7,21.3,12.8,77,1011.7
2022-02-17,0.9,0.9,23.2,17.4,31.2,24.7,8.5,78,1003.9
2022-02-18,1.5,1.5,22.7,18.9,27.0,23.3,12.4,83,1005.0
2022-02-19,2.5,2.5,21.4,19.4,23.1,20.0,13.3,71,1012.6
2022-02-20,0.1,0.1,22.7,17.0,27.8,25.4,14.1,77,1004.8
2022-02-21,0.2,0.2,23.9,20.0,28.8,21.6,12.4,72,1002.8
2022-02-22,27.2,27.2,21.0,19.3,23.4,17.0,11.6,90,1010.6
2022-02-23,9.5,9.5,22.4,19.8,25.0,16.6,10.0,86,1012.3
2022-02-24,19.4,19.4,22.4,20.6,25.7,18.7,9.3,90,1011.0
2022-02-25,14.8,14.8,21.9,20.6,23.7,12.7,7.3,89,1009.0
2022-02-26,41.4,41.4,20.7,20.1,21.4,15.7,11.0,91,1009.2
2022-02-27,5.1,5.1,21.3,19.1,24.3,14.3,7.3,88,1008.1
2022-02-28,6.1,6.1,22.0,19.9,25.0,20.3,12.7,83,1007.6
2022-03-01,20.2,20.2,20.9,19.7,22.0,24.3,17.0,87,1005.9
2022-03-02,47.8,47.8,20.4,19.3,21.1,23.8,17.6,90,1004.1
2022-03-03,35.3,35.3,21.3,19.8,23.1,26.8,21.7,88,1003.2
2022-03-04,7.4,7.4,22.5,21.0,24.5,21.4,15.7,88,1004.4
2022-03-05,2.9,2.9,22.6,19.2,26.0,19.6,8.6,88,1000.5
2022-03-06,25.0,25.0,22.0,20.6,24.0,27.8,17.6,90,1000.3
2022-03-07,43.7,43.7,22.5,21.2,25.3,23.8,16.5,90,1002.1
2022-03-08,62.3,62.3,20.7,18.9,22.0,41.1,22.6,91,999.2
2022-03-09,4.3,4.3,20.2,18.6,22.8,37.6,27.6,71,1004.3
2022-03-10,0.0,0.0,18.7,15.2,21.2,20.4,15.6,68,1011.2
2022-03-11,2.2,2.2,18.7,14.7,21.9,13.5,10.6,75,1013.4
2022-03-12,0.6,0.6,19.5,15.3,24.1,17.7,9.3,74,1016.3
2022-03-13,0.6,0.6,19.3,15.9,22.9,12.2,6.8,83,1017.0
2022-03-14,1.3,1.3,19.9,15.7,23.2,16.5,9.0,82,1015.6
2022-03-15,0.1,0.1,21.3,18.9,24.4,16.0,11.5,66,1015.5
2022-03-16,6.0,6.0,20.2,17.9,23.0,14.6,6.7,85,1013.8
2022-03-17,0.3,0.3,21.2,16.7,26.1,13.3,7.8,86,1011.0
2022-03-18,3.1,3.1,22.1,18.7,26.2,16.2,6.7,83,1010.4
2022-03-19,4.5,4.5,20.0,17.9,22.0,27.7,16.3,81,1012.7
2022-03-20,0.0,0.0,19.2,14.4,23.6,16.1,11.2,75,1010.9
2022-03-21,0.8,0.8,20.0,17.7,23.1,16.9,11.3,77,1009.9
2022-03-22,0.0,0.0,20.4,14.7,26.7,18.5,10.6,82,1005.0
2022-03-23,0.7,0.7,20.9,18.4,23.2,25.7,16.8,78,1004.1
2022-03-24,26.1,26.1,19.2,17.9,20.3,13.0,8.0,84,1010.0
2022-03-25,5.7,5.7,19.2,16.6,22.8,19.6,9.5,84,1012.8
2022-03-26,9.1,9.1,19.1,16.9,21.0,14.0,8.7,82,1015.0
2022-03-27,6.5,6.5,19.5,17.2,21.8,12.8,7.7,85,1011.9
2022-03-28,14.8,14.8,20.1,17.9,23.3,12.5,7.1,91,1007.1
2022-03-29,8.0,8.0,19.8,18.6,21.9,11.6,6.8,93,1005.5
2022-03-30,3.8,3.8,20.0,18.8,21.8,29.2,19.7,88,1004.1
2022-03-31,10.2,10.2,18.3,15.4,20.4,35.4,29.4,78,1008.1
2022-04-01,7.7,7.7,16.3,15.0,17.9,34.0,29.3,75,1009.4
2022-04-02,1.0,1.0,17.3,14.5,20.6,24.2,18.9,67,1006.7
2022-04-03,0.0,0.0,18.3,11.9,24.8,16.1,12.1,61,1005.8
2022-04-04,0.0,0.0,18.5,13.5,25.6,13.9,9.2,62,1006.8
2022-04-05,0.1,0.1,18.5,13.3,23.8,15.3,10.1,77,1009.2
2022-04-06,34.7,34.7,18.1,17.2,19.0,29.8,13.4,92,1011.2
2022-04-07,65.8,65.8,18.4,17.1,20.1,25.2,19.3,88,1013.7
2022-04-08,5.1,5.1,19.8,17.7,22.6,20.6,15.5,74,1016.1
2022-04-09,3.4,3.4,19.5,17.1,22.0,18.2,11.4,80,1016.7
2022-04-10,3.6,3.6,18.6,14.5,23.7,10.1,6.0,87,1014.0
2022-04-11,0.3,0.3,19.9,15.4,26.9,20.8,11.6,84,1011.3
2022-04-12,2.1,2.1,18.6,17.0,20.9,19.8,15.0,81,1014.2
2022-04-13,6.1,6.1,17.3,15.3,19.3,19.8,12.9,83,1016.5
2022-04-14,1.4,1.4,17.7,13.9,22.3,11.8,8.5,83,1018.7
2022-04-15,0.0,0.0,17.6,12.9,23.7,15.5,8.6,83,1016.4
2022-04-16,0.2,0.2,17.2,13.3,22.0,9.3,6.1,86,1014.4
2022-04-17,0.2,0.2,17.6,13.2,22.5,16.5,9.8,84,1013.4
2022-04-18,0.0,0.0,18.4,13.0,24.6,13.9,8.0,83,1011.4
2022-04-19,6.9,6.9,19.5,13.0,25.4,23.3,11.0,80,1007.7
2022-04-20,0.1,0.1,17.5,13.3,22.7,23.0,15.3,66,1008.3
2022-04-21,1.3,1.3,16.9,12.9,21.2,25.5,15.8,72,1016.9
2022-04-22,3.5,3.5,17.5,15.1,20.9,19.1,12.0,79,1022.9
2022-04-23,2.5,2.5,17.3,14.1,20.7,11.5,6.5,81,1024.1
2022-04-24,0.7,0.7,17.7,14.6,21.8,13.9,7.8,80,1024.1
2022-04-25,4.6,4.6,16.6,13.3,20.5,10.9,5.9,87,1021.1
2022-04-26,0.9,0.9,16.9,14.1,20.1,8.6,5.1,88,1016.2
2022-04-27,4.8,4.8,17.0,14.3,19.0,10.4,5.3,95,1013.2
2022-04-28,6.1,6.1,19.0,15.4,23.5,16.8,9.6,91,1012.9
2022-04-29,0.3,0.3,20.0,15.4,25.6,13.6,7.8,88,1013.6
2022-04-30,4.5,4.5,18.3,13.6,22.4,20.9,11.1,82,1011.0
2022-05-01,0.0,0.0,15.4,11.3,20.7,14.5,9.9,74,1015.9
2022-05-02,0.2,0.2,15.8,11.1,21.0,11.2,8.0,86,1016.5
2022-05-03,0.0,0.0,16.7,12.4,22.3,14.9,8.4,84,1014.0
2022-05-04,0.0,0.0,17.0,11.5,23.3,12.3,7.2,84,1009.2
2022-05-05,5.7,5.7,16.6,13.7,21.0,16.0,8.1,85,1007.0
2022-05-06,2.2,2.2,13.5,9.7,17.8,15.2,9.6,70,1012.0
2022-05-07,0.0,0.0,12.3,8.2,18.2,14.7,12.1,64,1014.6
2022-05-08,0.0,0.0,13.3,7.6,18.5,12.6,8.1,71,1017.5
2022-05-09,12.8,12.8,14.3,10.1,16.9,14.5,8.7,90,1021.2
2022-05-10,1.1,1.1,17.1,12.8,21.0,20.6,12.0,75,1023.1
2022-05-11,18.7,18.7,17.6,16.4,19.1,18.6,11.7,84,1020.7
2022-05-12,9.9,9.9,18.4,16.7,20.2,26.3,17.2,90,1013.9
2022-05-13,11.5,11.5,18.4,16.3,20.3,16.7,8.3,94,1010.5
2022-05-14,0.1,0.1,19.2,16.1,24.3,15.9,7.2,91,1008.7
2022-05-15,0.5,0.5,18.9,15.6,24.0,10.7,6.1,91,1006.5
2022-05-16,0.0,0.0,16.7,11.8,21.9,14.4,7.5,78,1007.5
2022-05-17,0.0,0.0,14.6,11.2,19.4,19.1,10.6,71,1011.6
2022-05-18,0.0,0.0,13.6,8.6,19.4,18.6,15.1,64,1013.0
2022-05-19,0.0,0.0,12.6,8.8,17.0,16.9,11.8,68,1019.2
2022-05-20,9.6,9.6,13.5,11.5,15.5,18.3,11.7,83,1024.6
2022-05-21,11.2,11.2,15.4,13.1,19.2,16.1,9.6,82,1024.6
2022-05-22,6.0,6.0,15.0,13.3,19.1,15.6,11.1,86,1021.8
2022-05-23,11.8,11.8,14.2,12.5,16.6,13.8,8.3,91,1021.8
2022-05-24,10.1,10.1,14.2,11.6,17.4,12.2,8.1,87,1020.9
2022-05-25,0.5,0.5,13.6,10.2,18.1,9.0,6.1,89,1017.4
2022-05-26,0.0,0.0,14.2,10.2,19.8,10.5,7.7,88,1013.9
2022-05-27,0.0,0.0,14.1,9.8,20.1,8.7,6.4,90,1011.3
2022-05-28,0.0,0.0,14.1,10.7,19.1,13.4,9.0,86,1005.4
2022-05-29,0.0,0.0,12.3,9.4,16.5,20.5,17.3,67,1001.1
2022-05-30,6.9,6.9,11.1,7.5,14.9,24.5,16.4,75,990.9
2022-05-31,0.0,0.0,12.4,10.2,15.5,35.6,24.0,58,990.2
2022-06-01,0.0,0.0,10.4,8.5,12.6,36.0,29.1,55,1001.8
2022-06-02,0.0,0.0,10.4,7.3,15.3,26.0,13.2,74,1012.7
2022-06-03,0.7,0.7,9.4,4.7,14.2,18.1,9.7,82,1008.8
2022-06-04,0.8,0.8,11.4,7.5,15.6,22.0,14.6,74,1005.4
2022-06-05,0.0,0.0,12.7,10.5,16.4,24.7,19.9,66,1004.2
2022-06-06,0.0,0.0,12.1,8.9,15.0,31.3,22.5,58,1000.3
2022-06-07,0.0,0.0,11.2,8.9,14.6,26.7,20.7,58,1004.4
2022-06-08,0.0,0.0,9.6,5.9,13.9,25.2,20.1,61,1008.1
2022-06-09,0.0,0.0,10.2,6.1,14.3,26.9,20.7,64,1007.9
2022-06-10,0.0,0.0,11.7,8.9,15.6,21.8,19.9,63,1008.0
2022-06-11,0.0,0.0,11.3,9.5,15.4,27.4,20.3,62,1007.7
2022-06-12,0.0,0.0,11.4,8.0,15.1,28.7,19.9,60,1007.0
2022-06-13,0.0,0.0,10.3,5.9,15.3,16.7,10.6,74,1014.7
2022-06-14,0.0,0.0,9.2,4.3,16.0,13.1,9.6,81,1016.5
2022-06-15,0.0,0.0,9.6,2.6,17.7,12.0,8.2,76,1012.7
2022-06-16,0.3,0.3,12.5,7.9,19.5,15.5,10.3,67,1010.7
2022-06-17,0.0,0.0,12.9,9.0,17.8,22.8,15.0,73,1013.2
2022-06-18,0.7,0.7,13.3,10.4,17.0,24.2,16.4,75,1018.3
2022-06-19,2.2,2.2,13.2,10.5,16.9,24.9,11.8,84,1019.9
2022-06-20,1.6,1.6,12.9,8.4,17.1,11.0,6.8,86,1017.1
2022-06-21,4.8,4.8,11.5,8.0,18.9,12.3,8.1,86,1014.0
2022-06-22,0.0,0.0,11.4,7.7,16.1,22.9,12.0,71,1017.3
2022-06-23,0.0,0.0,11.5,6.8,17.8,15.5,11.6,73,1016.6
2022-06-24,0.0,0.0,12.6,7.3,18.6,18.1,13.3,70,1012.2
2022-06-25,0.0,0.0,13.2,8.9,19.5,18.7,12.8,69,1014.7
2022-06-26,0.0,0.0,12.2,7.0,18.6,12.1,8.5,77,1017.3
2022-06-27,0.9,0.9,11.9,8.6,15.1,30.4,19.8,64,1020.3
2022-06-28,0.7,0.7,11.4,7.6,15.0,19.1,12.9,77,1023.1
2022-06-29,0.0,0.0,11.0,5.9,16.8,14.7,10.4,79,1018.7
2022-06-30,0.3,0.3,12.8,9.3,16.6,13.7,10.3,69,1017.0
2022-07-01,40.4,40.4,11.5,9.7,13.2,15.6,11.7,88,1018.5
2022-07-02,29.4,29.4,13.4,11.1,16.1,14.6,7.6,91,1014.3
2022-07-03,52.8,52.8,14.9,14.3,16.0,42.2,29.9,86,1011.2
2022-07-04,34.2,34.2,15.5,14.4,17.0,34.4,25.4,86,1008.9
2022-07-05,38.6,38.6,15.3,14.7,15.9,38.7,31.2,82,1014.0
2022-07-06,27.0,27.0,15.2,14.7,16.0,27.2,23.4,85,1011.6
2022-07-07,6.2,6.2,13.6,10.0,17.5,21.8,17.7,84,1004.7
2022-07-08,0.0,0.0,10.8,8.4,13.9,30.3,22.2,63,1005.2
2022-07-09,0.0,0.0,11.2,8.6,15.8,22.4,16.3,65,1010.5
2022-07-10,12.9,12.9,12.1,8.4,15.8,25.8,17.1,79,1016.6
2022-07-11,1.3,1.3,11.5,8.7,14.6,15.4,9.7,87,1017.0
2022-07-12,2.0,2.0,10.4,6.7,15.6,11.3,7.0,84,1010.1
2022-07-13,0.9,0.9,10.3,7.0,14.2,21.4,16.2,72,1007.3
2022-07-14,0.7,0.7,11.6,8.3,14.4,33.0,23.2,64,1014.8
2022-07-15,0.0,0.0,8.9,4.6,15.0,15.5,10.3,75,1019.9
2022-07-16,0.0,0.0,8.9,3.2,14.5,18.3,11.5,70,1016.6
2022-07-17,0.0,0.0,14.3,9.3,19.3,28.6,22.3,47,1008.2
